Year,Model Name,Link
2018,'17 Audi RS 6 Avant,/wiki/%2717_Audi_RS_6_Avant
2018,'17 Ford F-150 Raptor (RLC),/wiki/%2717_Ford_F-150_Raptor_(RLC)
2018,'18 Camaro SS,/wiki/%2718_Camaro_SS
2018,'18 Dodge Challenger SRT Demon,/wiki/%2718_Dodge_Challenger_SRT_Demon
2018,2018 Ford Mustang GT,/wiki/2018_Ford_Mustang_GT
2018,'19 Chevy Silverado Trail Boss LT,/wiki/%2719_Chevy_Silverado_Trail_Boss_LT
2018,100 Years of Chevy Trucks Series (2018),/wiki/100_Years_of_Chevy_Trucks_Series_(2018)
2018,2018 5-Packs,/wiki/2018_5-Packs
2018,2018 Hot Wheels Monster Trucks,/wiki/2018_Hot_Wheels_Monster_Trucks
2018,2018 Pop Culture,/wiki/2018_Pop_Culture
2018,2018 Replica Entertainment,/wiki/2018_Replica_Entertainment
2018,Category:2018 5-Packs,/wiki/Category:2018_5-Packs
2018,Category:2018 Avengers Series,/wiki/Category:2018_Avengers_Series
2018,Category:2018 Car Culture Series,/wiki/Category:2018_Car_Culture_Series
2018,2018 Collector Edition,/wiki/2018_Collector_Edition
2018,Category:2018 First Released,/wiki/Category:2018_First_Released
2018,2018 Multi-Pack Exclusives,/wiki/2018_Multi-Pack_Exclusives
2018,2018 Red Line Club Membership,/wiki/2018_Red_Line_Club_Membership
2018,3D-Livery,/wiki/3D-Livery
2018,Category:50th Anniversary,/wiki/Category:50th_Anniversary
2018,50th Anniversary 10-Car Pack,/wiki/50th_Anniversary_10-Car_Pack
2018,50th Anniversary Black and Gold Series (2018),/wiki/50th_Anniversary_Black_and_Gold_Series_(2018)
2018,50th Anniversary Camaro Series (2018),/wiki/50th_Anniversary_Camaro_Series_(2018)
2018,Category:50th Anniversary Camaro's,/wiki/Category:50th_Anniversary_Camaro%27s
2018,50th Anniversary Favorites,/wiki/50th_Anniversary_Favorites
2018,50th Anniversary Originals Series,/wiki/50th_Anniversary_Originals_Series
2018,50th Anniversary Race Team Mini Collection,/wiki/50th_Anniversary_Race_Team_Mini_Collection
2018,50th Anniversary Stars & Stripes Series (2018),/wiki/50th_Anniversary_Stars_%26_Stripes_Series_(2018)
2018,50th Anniversary Throwback Series,/wiki/50th_Anniversary_Throwback_Series
2018,50th Anniversary Zamac Flames Series (2018),/wiki/50th_Anniversary_Zamac_Flames_Series_(2018)
2018,AAT Battle Tank (Starship),/wiki/AAT_Battle_Tank_(Starship)
2018,Action Comics 1 Sedan,/wiki/Action_Comics_1_Sedan
2018,Ahsoka Tano,/wiki/Ahsoka_Tano
2018,Airuption,/wiki/Airuption
2018,AMC Rebel Machine,/wiki/AMC_Rebel_Machine
2019,'41 Willys Gasser,/wiki/%2741_Willys_Gasser
2019,'49 Volkswagen Beetle Pickup,/wiki/%2749_Volkswagen_Beetle_Pickup
2019,'55 Mercedes-Benz 300 SL,/wiki/%2755_Mercedes-Benz_300_SL
2019,'64 Nova Wagon Gasser,/wiki/%2764_Nova_Wagon_Gasser
2019,'67 Jeepster Commando,/wiki/%2767_Jeepster_Commando
2019,'67 Off Road Camaro,/wiki/%2767_Off_Road_Camaro
2019,'69 Chevy C-10,/wiki/%2769_Chevy_C-10
2019,1970 Chevrolet Chevelle SS,/wiki/1970_Chevrolet_Chevelle_SS
2019,'70 Dodge Charger R/T (Monster Truck),/wiki/%2770_Dodge_Charger_R/T_(Monster_Truck)
2019,'70 Dodge Charger R/T (Oversized),/wiki/%2770_Dodge_Charger_R/T_(Oversized)
2019,'71 Lamborghini Miura SV,/wiki/%2771_Lamborghini_Miura_SV
2019,'82 Lamborghini Countach LP500 S,/wiki/%2782_Lamborghini_Countach_LP500_S
2019,'84 Audi Sport quattro,/wiki/%2784_Audi_Sport_quattro
2019,'88 Honda CR-X,/wiki/%2788_Honda_CR-X
2019,'91 Mazda MX-5 Miata,/wiki/%2791_Mazda_MX-5_Miata
2019,1991 Mercedes-Benz G-Class,/wiki/1991_Mercedes-Benz_G-Class
2019,'95 Mitsubishi Eclipse,/wiki/%2795_Mitsubishi_Eclipse
2019,'96 Porsche Carrera,/wiki/%2796_Porsche_Carrera
2019,'16 Bugatti Chiron,/wiki/%2716_Bugatti_Chiron
2019,'16 Lamborghini Centenario Roadster,/wiki/%2716_Lamborghini_Centenario_Roadster
2019,'18 COPO Camaro SS,/wiki/%2718_COPO_Camaro_SS
2019,2018 Honda Civic Type R,/wiki/2018_Honda_Civic_Type_R
2019,'19 Ford Ranger Raptor,/wiki/%2719_Ford_Ranger_Raptor
2019,'19 Mercedes-Benz A-Class,/wiki/%2719_Mercedes-Benz_A-Class
2019,2-Tuff,/wiki/2-Tuff
2019,2019 5-Packs,/wiki/2019_5-Packs
2019,2019 Fast & Furious Premium Series,/wiki/2019_Fast_%26_Furious_Premium_Series
2019,2019 Hot Wheels Monster Trucks,/wiki/2019_Hot_Wheels_Monster_Trucks
2019,2019 Pop Culture,/wiki/2019_Pop_Culture
2019,2019 Replica Entertainment,/wiki/2019_Replica_Entertainment
2019,Category:2019 5-Packs,/wiki/Category:2019_5-Packs
2019,Category:2019 Car Culture Series,/wiki/Category:2019_Car_Culture_Series
2019,2019 Collector Edition,/wiki/2019_Collector_Edition
2019,Category:2019 First Released,/wiki/Category:2019_First_Released
2019,2019 Mainline Checklist,/wiki/2019_Mainline_Checklist
2019,2019 Multi-Pack Exclusives,/wiki/2019_Multi-Pack_Exclusives
2019,2019 Red Line Club Membership,/wiki/2019_Red_Line_Club_Membership
2019,File:2019AlteredEgoHHcarded.jpg,/wiki/File:2019AlteredEgoHHcarded.jpg
2019,File:2019CircleTruckerMM.jpg,/wiki/File:2019CircleTruckerMM.jpg
2019,File:2019CovelightHHcarded.jpg,/wiki/File:2019CovelightHHcarded.jpg
2019,File:2019GottaGoSCB.jpg,/wiki/File:2019GottaGoSCB.jpg
2019,File:2019GottaGoSCCard.jpg,/wiki/File:2019GottaGoSCCard.jpg
2019,File:2019GottaGoSCF.jpg,/wiki/File:2019GottaGoSCF.jpg
2019,File:2019MachSpeederCarded.jpg,/wiki/File:2019MachSpeederCarded.jpg
2019,File:2019PowerRocketHHcarded.jpg,/wiki/File:2019PowerRocketHHcarded.jpg
2019,File:2019RigorMotorHHcarded.jpg,/wiki/File:2019RigorMotorHHcarded.jpg
2019,File:2019TorqueScrewHHcarded.jpg,/wiki/File:2019TorqueScrewHHcarded.jpg
2019,32 Degrees,/wiki/32_Degrees
2019,4-Wheel Hive,/wiki/4-Wheel_Hive
2019,5 Alarm (Monster Truck),/wiki/5_Alarm_(Monster_Truck)
2019,Abyss-Mal,/wiki/Abyss-Mal
2019,Accelo GT,/wiki/Accelo_GT
2019,Acura NSX GT3,/wiki/Acura_NSX_GT3
2019,Aero Lift,/wiki/Aero_Lift
2019,AJ Styles (Monster Truck),/wiki/AJ_Styles_(Monster_Truck)
2019,All Beefed Up,/wiki/All_Beefed_Up
2019,Alpine A110,/wiki/Alpine_A110
2019,Amazon Exclusives,/wiki/Amazon_Exclusives
2020,'66 Pontiac GTO,/wiki/%2766_Pontiac_GTO
2020,1968 Mazda Cosmo Sport,/wiki/1968_Mazda_Cosmo_Sport
2020,'69 Alfa Romeo 33 Stradale,/wiki/%2769_Alfa_Romeo_33_Stradale
2020,'69 COPO Camaro,/wiki/%2769_COPO_Camaro
2020,1969 Dodge Charger R/T,/wiki/1969_Dodge_Charger_R/T
2020,'70 Volkswagen Baja Bug,/wiki/%2770_Volkswagen_Baja_Bug
2020,'72 Mercedes-Benz 280 SEL 4.5,/wiki/%2772_Mercedes-Benz_280_SEL_4.5
2020,1975 Datsun Sunny Truck (B120),/wiki/1975_Datsun_Sunny_Truck_(B120)
2020,'84 Pontiac Firebird,/wiki/%2784_Pontiac_Firebird
2020,'87 Buick Regal GNX,/wiki/%2787_Buick_Regal_GNX
2020,'89 Mazda Savanna RX-7 FC3S,/wiki/%2789_Mazda_Savanna_RX-7_FC3S
2020,'89 Porsche 944 Turbo,/wiki/%2789_Porsche_944_Turbo
2020,'91 GMC Syclone,/wiki/%2791_GMC_Syclone
2020,'96 Chevrolet Impala SS,/wiki/%2796_Chevrolet_Impala_SS
2020,'98 Honda Prelude,/wiki/%2798_Honda_Prelude
2020,'98 Subaru Impreza 22B STi-Version,/wiki/%2798_Subaru_Impreza_22B_STi-Version
2020,'99 Ford F-150 SVT Lightning,/wiki/%2799_Ford_F-150_SVT_Lightning
2020,2003 Honda NSX Type-R,/wiki/2003_Honda_NSX_Type-R
2020,2016 Subaru WRX STI,/wiki/2016_Subaru_WRX_STI
2020,'17 Lamborghini Urus,/wiki/%2717_Lamborghini_Urus
2020,'17 Nissan GT-R (R35) (RC),/wiki/%2717_Nissan_GT-R_(R35)_(RC)
2020,2018 Bentley Continental GT3,/wiki/2018_Bentley_Continental_GT3
2020,'18 Chevy Camaro SS (Monster Truck),/wiki/%2718_Chevy_Camaro_SS_(Monster_Truck)
2020,'18 Jeep Wrangler Unlimited,/wiki/%2718_Jeep_Wrangler_Unlimited
2020,2019 Audi R8 Spyder,/wiki/2019_Audi_R8_Spyder
2020,'19 Corvette ZR1 Convertible,/wiki/%2719_Corvette_ZR1_Convertible
2020,2019 Kia Stinger GT,/wiki/2019_Kia_Stinger_GT
2020,2020 Ford Mustang Shelby GT500,/wiki/2020_Ford_Mustang_Shelby_GT500
2020,'20 Jeep Gladiator,/wiki/%2720_Jeep_Gladiator
2020,2020 Koenigsegg Jesko,/wiki/2020_Koenigsegg_Jesko
2020,2020 Ram 1500 Rebel,/wiki/2020_Ram_1500_Rebel
2020,2020 Hot Wheels Monster Trucks,/wiki/2020_Hot_Wheels_Monster_Trucks
2020,Category:2020 5-Packs,/wiki/Category:2020_5-Packs
2020,2020 Collector Edition,/wiki/2020_Collector_Edition
2020,Category:2020 First Released,/wiki/Category:2020_First_Released
2020,2020 HWC/RLC Releases,/wiki/2020_HWC/RLC_Releases
2020,2020 Multi-Pack Exclusives,/wiki/2020_Multi-Pack_Exclusives
2020,2020 Red Line Club Membership,/wiki/2020_Red_Line_Club_Membership
2020,2020 5-Packs,/wiki/2020_5-Packs
2020,2020 Fast & Furious Premium Series,/wiki/2020_Fast_%26_Furious_Premium_Series
2020,2020 Pop Culture,/wiki/2020_Pop_Culture
2020,2020 Replica Entertainment,/wiki/2020_Replica_Entertainment
2020,20th Annual Hot Wheels Collectors Nationals,/wiki/20th_Annual_Hot_Wheels_Collectors_Nationals
2020,2 Jet Z,/wiki/2_Jet_Z
2020,34th Annual Hot Wheels Collectors Convention,/wiki/34th_Annual_Hot_Wheels_Collectors_Convention
2020,A51 Patrol,/wiki/A51_Patrol
2020,Action 5-Pack (2020),/wiki/Action_5-Pack_(2020)
2021,'32 Ford (RLC),/wiki/%2732_Ford_(RLC)
2021,1944 Willys MB,/wiki/1944_Willys_MB
2021,'56 Chevy Bel Air (ID),/wiki/%2756_Chevy_Bel_Air_(ID)
2021,1963 Volkswagen Beetle,/wiki/1963_Volkswagen_Beetle
2021,'64 Impala (RLC),/wiki/%2764_Impala_(RLC)
2021,'67 Ford GT40 Mk.IV,/wiki/%2767_Ford_GT40_Mk.IV
2021,'68 Dodge Charger,/wiki/%2768_Dodge_Charger
2021,'68 Dodge Charger General Mayhem,/wiki/%2768_Dodge_Charger_General_Mayhem
2021,'69 Chevrolet Camaro SS,/wiki/%2769_Chevrolet_Camaro_SS
2021,1970 Chevrolet Nova SS,/wiki/1970_Chevrolet_Nova_SS
2021,1971 De Tomaso Mangusta,/wiki/1971_De_Tomaso_Mangusta
2021,1972 Skyline H/T 2000GT-R,/wiki/1972_Skyline_H/T_2000GT-R
2021,'73 Nissan Skyline 2000GT-R,/wiki/%2773_Nissan_Skyline_2000GT-R
2021,'78 Ford Escort RS1800 MK2,/wiki/%2778_Ford_Escort_RS1800_MK2
2021,'81 Toyota Starlet KP61,/wiki/%2781_Toyota_Starlet_KP61
2021,'94 Bugatti EB110 SS,/wiki/%2794_Bugatti_EB110_SS
2021,'95 Mazda RX-7 Drift,/wiki/%2795_Mazda_RX-7_Drift
2021,1997 Mercedes-Benz CLK-GTR,/wiki/1997_Mercedes-Benz_CLK-GTR
2021,'99 Honda Civic Type R (EK9),/wiki/%2799_Honda_Civic_Type_R_(EK9)
2021,2006 BMW M3,/wiki/2006_BMW_M3
2021,'06 Pontiac GTO,/wiki/%2706_Pontiac_GTO
2021,'18 Ford Mustang RTR Spec 5,/wiki/%2718_Ford_Mustang_RTR_Spec_5
2021,'18 Toyota 4Runner,/wiki/%2718_Toyota_4Runner
2021,2020 Corvette,/wiki/2020_Corvette
2021,'20 Dodge Charger Hellcat,/wiki/%2720_Dodge_Charger_Hellcat
2021,2020 Jaguar F-Type,/wiki/2020_Jaguar_F-Type
2021,'20 Toyota GR Supra,/wiki/%2720_Toyota_GR_Supra
2021,'21 Ford Bronco,/wiki/%2721_Ford_Bronco
2021,2021 Toyota GR Supra,/wiki/2021_Toyota_GR_Supra
2021,1 Bad Scoop,/wiki/1_Bad_Scoop
2021,1/4 Mile Finals Series (2021),/wiki/1/4_Mile_Finals_Series_(2021)
2021,2021 5-Packs,/wiki/2021_5-Packs
2021,2021 Car Culture: Team Transport,/wiki/2021_Car_Culture:_Team_Transport
2021,2021 Fast & Furious Premium Series,/wiki/2021_Fast_%26_Furious_Premium_Series
2022,'33 Willys,/wiki/%2733_Willys
2022,1952 Dodge Power Wagon,/wiki/1952_Dodge_Power_Wagon
2022,'62 Corvette Gasser,/wiki/%2762_Corvette_Gasser
2022,1962 Ford F100,/wiki/1962_Ford_F100
2022,'66 Chevrolet Corvair Yenko Stinger,/wiki/%2766_Chevrolet_Corvair_Yenko_Stinger
2022,'67 Austin Mini Pickup,/wiki/%2767_Austin_Mini_Pickup
2022,'67 Camaro (2022),/wiki/%2767_Camaro_(2022)
2022,1970 Pontiac Firebird,/wiki/1970_Pontiac_Firebird
2022,'70 Rover P6 Group 2,/wiki/%2770_Rover_P6_Group_2
2022,'73 Holden Monaro GTS,/wiki/%2773_Holden_Monaro_GTS
2022,'73 Volvo 142 GL,/wiki/%2773_Volvo_142_GL
2022,1983 Chevy Silverado (Monster Truck),/wiki/1983_Chevy_Silverado_(Monster_Truck)
2022,'84 Corvette,/wiki/%2784_Corvette
2022,1986 Toyota Van,/wiki/1986_Toyota_Van
2022,'87 Ford Sierra Cosworth,/wiki/%2787_Ford_Sierra_Cosworth
2022,1988 Ford T-Bird,/wiki/1988_Ford_T-Bird
2022,1990 Chevy 454 SS,/wiki/1990_Chevy_454_SS
2022,1991 BMW M3,/wiki/1991_BMW_M3
2022,'91 Nissan Sentra SE-R,/wiki/%2791_Nissan_Sentra_SE-R
2022,1993 Ford Mustang Cobra R,/wiki/1993_Ford_Mustang_Cobra_R
2022,1994 AMG-Mercedes C-Class DTM Touring Car,/wiki/1994_AMG-Mercedes_C-Class_DTM_Touring_Car
2022,'95 Jeep Cherokee,/wiki/%2795_Jeep_Cherokee
2022,'95 Toyota Celica GT-Four,/wiki/%2795_Toyota_Celica_GT-Four
2022,1996 Toyota Chaser JZX100,/wiki/1996_Toyota_Chaser_JZX100
2022,2001 BMW M5,/wiki/2001_BMW_M5
2022,'09 Custom Ford Transit Connect,/wiki/%2709_Custom_Ford_Transit_Connect
2022,2012 Mercedes-Benz C 63 AMG Coupe Black Series,/wiki/2012_Mercedes-Benz_C_63_AMG_Coupe_Black_Series
2023,1950 Ford F6 Roadkill Stubby Bob,/wiki/1950_Ford_F6_Roadkill_Stubby_Bob
2023,"1955 Mercedes-Benz ""Blaues Wunder""",/wiki/1955_Mercedes-Benz_%22Blaues_Wunder%22
2023,1956 Corvette,/wiki/1956_Corvette
2023,1956 Hi-Tail Hauler (Monster Truck),/wiki/1956_Hi-Tail_Hauler_(Monster_Truck)
2023,'57 Jeep FC,/wiki/%2757_Jeep_FC
2023,1964 Jaguar E-Type,/wiki/1964_Jaguar_E-Type
2023,1967 El Camino,/wiki/1967_El_Camino
2023,'67 Ford Anglia Racer,/wiki/%2767_Ford_Anglia_Racer
2023,1968 Custom Plymouth Barracuda,/wiki/1968_Custom_Plymouth_Barracuda
2023,'70 Dodge Charger (Tooned),/wiki/%2770_Dodge_Charger_(Tooned)
2023,1971 Nissan Skyline H/T 2000 GT-R,/wiki/1971_Nissan_Skyline_H/T_2000_GT-R
2023,'72 Chevy Ramp Truck,/wiki/%2772_Chevy_Ramp_Truck
2023,'72 Stingray Convertible,/wiki/%2772_Stingray_Convertible
2023,'73 Honda Civic Custom,/wiki/%2773_Honda_Civic_Custom
2023,'73 Jeep J10,/wiki/%2773_Jeep_J10
2023,1975 Chevrolet Monte Carlo,/wiki/1975_Chevrolet_Monte_Carlo
2023,'75 Chevy Blazer Custom,/wiki/%2775_Chevy_Blazer_Custom
2023,'77 Holden Torana A9X,/wiki/%2777_Holden_Torana_A9X
2023,'82 Toyota Supra,/wiki/%2782_Toyota_Supra
2023,'89 Mercedes-Benz 560 SEC AMG,/wiki/%2789_Mercedes-Benz_560_SEC_AMG
2023,1991 BMW M5,/wiki/1991_BMW_M5
2023,'92 Dodge Viper RT/10,/wiki/%2792_Dodge_Viper_RT/10
2023,'92 Jeep Wrangler Sahara,/wiki/%2792_Jeep_Wrangler_Sahara
2023,'93 Ford Escort RS Cosworth,/wiki/%2793_Ford_Escort_RS_Cosworth
2023,1994 NSX,/wiki/1994_NSX
2023,'94 Toyota Supra (Tooned),/wiki/%2794_Toyota_Supra_(Tooned)
2023,1995 Honda Integra Type R,/wiki/1995_Honda_Integra_Type_R
2023,'96 Honda Accord,/wiki/%2796_Honda_Accord
2023,'98 Toyota Altezza,/wiki/%2798_Toyota_Altezza
2023,1999 Nissan Maxima,/wiki/1999_Nissan_Maxima
2023,'04 Mazda Mazdaspeed Miata,/wiki/%2704_Mazda_Mazdaspeed_Miata
2023,2005 Toyota Land Cruiser Prado,/wiki/2005_Toyota_Land_Cruiser_Prado
2024,1950 Chevy Fleetline,/wiki/1950_Chevy_Fleetline
2024,1955 Plymouth Savoy,/wiki/1955_Plymouth_Savoy
2024,'61 Lincoln Continental,/wiki/%2761_Lincoln_Continental
2024,1964 Dodge Power Wagon,/wiki/1964_Dodge_Power_Wagon
2024,'64 Prince Skyline GT,/wiki/%2764_Prince_Skyline_GT
2024,1966 Chevy Impala,/wiki/1966_Chevy_Impala
2024,'66 Porsche 906 Carrera 6,/wiki/%2766_Porsche_906_Carrera_6
2024,1966 Triumph Tiger 100,/wiki/1966_Triumph_Tiger_100
2024,'67 Lotus Type 49,/wiki/%2767_Lotus_Type_49
2024,'67 Porsche 911 R,/wiki/%2767_Porsche_911_R
2024,1967 Volkswagen Samba Bus,/wiki/1967_Volkswagen_Samba_Bus
2024,1969 Ford Mustang (Pull-Back Speeders),/wiki/1969_Ford_Mustang_(Pull-Back_Speeders)
2024,'69 Modified Ford Mustang,/wiki/%2769_Modified_Ford_Mustang
2024,'71 AMC Javelin AMX (RLC),/wiki/%2771_AMC_Javelin_AMX_(RLC)
2024,'72 Toyota Corolla Levin,/wiki/%2772_Toyota_Corolla_Levin
2024,1986 Nissan 720 King Cab,/wiki/1986_Nissan_720_King_Cab
2024,'87 Audi quattro,/wiki/%2787_Audi_quattro
2024,1987 Chevy Caprice,/wiki/1987_Chevy_Caprice
2024,'88 Chevy Silverado 3500,/wiki/%2788_Chevy_Silverado_3500
2024,1989 Toyota HiLux Stadium Truck,/wiki/1989_Toyota_HiLux_Stadium_Truck
2024,'89 Toyota Supra,/wiki/%2789_Toyota_Supra
2024,1990 BMW 318i Touring,/wiki/1990_BMW_318i_Touring
2024,1992 GMC Typhoon,/wiki/1992_GMC_Typhoon
2024,1993 Mazda RX-7 R1,/wiki/1993_Mazda_RX-7_R1
2024,'94 Land Rover Discovery,/wiki/%2794_Land_Rover_Discovery
2024,'94 Nissan 300ZX GTS,/wiki/%2794_Nissan_300ZX_GTS
2024,'94 Nissan Primera,/wiki/%2794_Nissan_Primera
2024,1995 McLaren F1 GTR,/wiki/1995_McLaren_F1_GTR
2024,1997 Toyota Supra,/wiki/1997_Toyota_Supra
2024,2000 Toyota 4Runner,/wiki/2000_Toyota_4Runner
2024,2004 Mazda RX-8 Custom,/wiki/2004_Mazda_RX-8_Custom
2024,'17 Toyota Tacoma,/wiki/%2717_Toyota_Tacoma
2025,1959 Chevrolet Brookwood,/wiki/1959_Chevrolet_Brookwood
2025,1966 Batboat,/wiki/1966_Batboat
2025,'66 Buick Riviera,/wiki/%2766_Buick_Riviera
2025,1966 Ford Bronco,/wiki/1966_Ford_Bronco
2025,1966 Ford GT40 Mk II,/wiki/1966_Ford_GT40_Mk_II
2025,1969 Ferrari 312 P,/wiki/1969_Ferrari_312_P
2025,1970 Custom Plymouth Roadrunner,/wiki/1970_Custom_Plymouth_Roadrunner
2025,1970 Porsche 917,/wiki/1970_Porsche_917
2025,'71 Lamborghini Miura P400 SV,/wiki/%2771_Lamborghini_Miura_P400_SV
2025,1972 Chevrolet Nova Pro Street,/wiki/1972_Chevrolet_Nova_Pro_Street
2025,1973 Chevy Camaro,/wiki/1973_Chevy_Camaro
2025,1976 Volkswagen Golf MK1 GTI,/wiki/1976_Volkswagen_Golf_MK1_GTI
2025,1979 Dodge Ram Van,/wiki/1979_Dodge_Ram_Van
2025,1980 Chevy Corvette,/wiki/1980_Chevy_Corvette
2025,'80 Mercedes-Benz 500 SLC Rallye,/wiki/%2780_Mercedes-Benz_500_SLC_Rallye
2025,1981 Toyota SR5 4WD,/wiki/1981_Toyota_SR5_4WD
2025,1983 Porsche 928S,/wiki/1983_Porsche_928S
2025,1985 Aston Martin V8 Vantage,/wiki/1985_Aston_Martin_V8_Vantage
2025,1985 Audi Sport quattro S1,/wiki/1985_Audi_Sport_quattro_S1
2025,'90s Street Scene Series (2025),/wiki/%2790s_Street_Scene_Series_(2025)
2025,1995 BMW M3 LTW,/wiki/1995_BMW_M3_LTW
2025,1995 Toyota MR2 TRD 2000 GT,/wiki/1995_Toyota_MR2_TRD_2000_GT
2025,1996 Acura Integra GSR,/wiki/1996_Acura_Integra_GSR
2025,'96 Dodge Viper GTS,/wiki/%2796_Dodge_Viper_GTS
2025,1997 Porsche 911 GT1,/wiki/1997_Porsche_911_GT1
2025,1998 Subaru Impreza 22B STi-Version,/wiki/1998_Subaru_Impreza_22B_STi-Version
2025,2000 Ford SVT Cobra R,/wiki/2000_Ford_SVT_Cobra_R
2025,2001 BMW M3 GTR,/wiki/2001_BMW_M3_GTR
2025,2003 Dodge Viper SRT-10,/wiki/2003_Dodge_Viper_SRT-10
2025,2005 Aston Martin DB9,/wiki/2005_Aston_Martin_DB9
2025,'07 Honda Civic Type R,/wiki/%2707_Honda_Civic_Type_R
2025,2008 Mercedes-Benz CLK 63 AMG Black Series,/wiki/2008_Mercedes-Benz_CLK_63_AMG_Black_Series
2025,2020 Honda S2000 20th Anniversary,/wiki/2020_Honda_S2000_20th_Anniversary
2025,'20 Toyota Tacoma,/wiki/%2720_Toyota_Tacoma
2025,2021 BMW M5,/wiki/2021_BMW_M5
2025,2022 BMW M4 GT3,/wiki/2022_BMW_M4_GT3
2025,'22 Ford Maverick Custom,/wiki/%2722_Ford_Maverick_Custom
2025,2023 Honda Civic Type R,/wiki/2023_Honda_Civic_Type_R
2025,2023 Lamborghini Revuelto,/wiki/2023_Lamborghini_Revuelto
2025,2023 Land Rover Defender 110,/wiki/2023_Land_Rover_Defender_110
2025,2023 Nissan Z Custom,/wiki/2023_Nissan_Z_Custom
2025,'23 Ram 1500,/wiki/%2723_Ram_1500
2025,2024 Ford Mustang RTR Spec 5-FD,/wiki/2024_Ford_Mustang_RTR_Spec_5-FD
2025,'24 Jeep Gladiator,/wiki/%2724_Jeep_Gladiator
2025,2024 Toyota Land Cruiser,/wiki/2024_Toyota_Land_Cruiser
2025,2024 Toyota Tacoma TRD Pro,/wiki/2024_Toyota_Tacoma_TRD_Pro
2026,1993 Toyota 4Runner,/wiki/1993_Toyota_4Runner
2026,2002 Pontiac Firebird,/wiki/2002_Pontiac_Firebird
2026,2005 Mitsubishi Lancer Evolution IX Wagon,/wiki/2005_Mitsubishi_Lancer_Evolution_IX_Wagon
2026,Category:2026 First Released,/wiki/Category:2026_First_Released
2026,Austin Mini Cooper S,/wiki/Austin_Mini_Cooper_S
2026,Custom '68 Camaro,/wiki/Custom_%2768_Camaro
2026,La Liebre,/wiki/La_Liebre
2026,List of 2026 Hot Wheels,/wiki/List_of_2026_Hot_Wheels
2026,Category:New for 2026,/wiki/Category:New_for_2026
2026,Nissan Silvia (S14) NISMO Customized,/wiki/Nissan_Silvia_(S14)_NISMO_Customized
2026,Pagani Zonda Cinque (Tooned),/wiki/Pagani_Zonda_Cinque_(Tooned)
2026,Toyota GR Yaris,/wiki/Toyota_GR_Yaris
2026,Volkswagen ID. Buzz Bomb,/wiki/Volkswagen_ID._Buzz_Bomb
